"CountryName";"CountryCode";"Year";"Value"
"Austria";"AUT";"1995";"0.00"
"Austria";"AUT";"1996";"0.00"
"Austria";"AUT";"1997";"0.00"
"Austria";"AUT";"1998";"0.00"
"Austria";"AUT";"1999";"0.00"
"Austria";"AUT";"2000";"0.00"
"Austria";"AUT";"2001";"0.00"
"Austria";"AUT";"2002";"0.00"
"Austria";"AUT";"2003";"0.00"
"Austria";"AUT";"2004";"0.00"
"Austria";"AUT";"2005";"0.00"
"Austria";"AUT";"2006";"0.00"
"Austria";"AUT";"2007";"0.00"
"Austria";"AUT";"2008";"0.00"
"Austria";"AUT";"2009";"0.00"
"Austria";"AUT";"2010";"0.00"
"Austria";"AUT";"2011";"0.00"
"Austria";"AUT";"2012";"0.00"
"Austria";"AUT";"2013";"0.00"
"Azerbaijan";"AZE";"1990";"0.00"
"Azerbaijan";"AZE";"1991";"0.00"
"Azerbaijan";"AZE";"1992";"0.00"
"Azerbaijan";"AZE";"1993";"0.00"
"Azerbaijan";"AZE";"1994";"0.00"
"Azerbaijan";"AZE";"1995";"0.00"
"Azerbaijan";"AZE";"1996";"0.00"
"Azerbaijan";"AZE";"1997";"0.00"
"Azerbaijan";"AZE";"1998";"0.00"
"Azerbaijan";"AZE";"1999";"0.00"
"Azerbaijan";"AZE";"2000";"0.00"
"Azerbaijan";"AZE";"2001";"0.00"
"Azerbaijan";"AZE";"2002";"0.00"
"Azerbaijan";"AZE";"2003";"0.00"
"Azerbaijan";"AZE";"2004";"0.00"
"Azerbaijan";"AZE";"2005";"0.00"
"Azerbaijan";"AZE";"2006";"0.00"
"Azerbaijan";"AZE";"2007";"0.00"
"Azerbaijan";"AZE";"2008";"0.00"
"Azerbaijan";"AZE";"2009";"0.00"
"Azerbaijan";"AZE";"2010";"0.00"
"Azerbaijan";"AZE";"2011";"0.00"
"Azerbaijan";"AZE";"2012";"0.00"
"Bahrain";"BHR";"1971";"0.00"
"Bahrain";"BHR";"1972";"0.00"
"Bahrain";"BHR";"1973";"0.00"
"Bahrain";"BHR";"1974";"0.00"
"Bahrain";"BHR";"1975";"0.00"
"Bahrain";"BHR";"1976";"0.00"
"Bahrain";"BHR";"1977";"0.00"
"Bahrain";"BHR";"1978";"0.00"
"Bahrain";"BHR";"1979";"0.00"
"Bahrain";"BHR";"1980";"0.00"
"Bahrain";"BHR";"1981";"0.00"
"Bahrain";"BHR";"1982";"0.00"
"Bahrain";"BHR";"1983";"0.00"
"Bahrain";"BHR";"1984";"0.00"
"Bahrain";"BHR";"1985";"0.00"
"Bahrain";"BHR";"1986";"0.00"
"Bahrain";"BHR";"1987";"0.00"
"Bahrain";"BHR";"1988";"0.00"
"Bahrain";"BHR";"1989";"0.00"
"Bahrain";"BHR";"1990";"0.00"
"Bahrain";"BHR";"1991";"0.00"
"Bahrain";"BHR";"1992";"0.00"
"Bahrain";"BHR";"1993";"0.00"
"Bahrain";"BHR";"1994";"0.00"
"Bahrain";"BHR";"1995";"0.00"
"Bahrain";"BHR";"1996";"0.00"
"Bahrain";"BHR";"1997";"0.00"
"Bahrain";"BHR";"1998";"0.00"
"Bahrain";"BHR";"1999";"0.00"
"Bahrain";"BHR";"2000";"0.00"
"Bahrain";"BHR";"2001";"0.00"
"Bahrain";"BHR";"2002";"0.00"
"Bahrain";"BHR";"2003";"0.00"
"Bahrain";"BHR";"2004";"0.00"
"Bahrain";"BHR";"2005";"0.00"
"Bahrain";"BHR";"2006";"0.00"
"Bahrain";"BHR";"2007";"0.00"
"Bahrain";"BHR";"2008";"0.00"
"Bahrain";"BHR";"2009";"0.00"
"Bahrain";"BHR";"2010";"0.00"
"Bahrain";"BHR";"2011";"0.00"
"Bahrain";"BHR";"2012";"0.00"
"Bangladesh";"BGD";"1971";"0.00"
"Bangladesh";"BGD";"1972";"0.00"
"Bangladesh";"BGD";"1973";"0.00"
"Bangladesh";"BGD";"1974";"0.00"
"Bangladesh";"BGD";"1975";"0.00"
"Bangladesh";"BGD";"1976";"0.00"
"Bangladesh";"BGD";"1977";"0.00"
"Bangladesh";"BGD";"1978";"0.00"
"Bangladesh";"BGD";"1979";"0.00"
"Bangladesh";"BGD";"1980";"0.00"
"Bangladesh";"BGD";"1981";"0.00"
"Bangladesh";"BGD";"1982";"0.00"
"Bangladesh";"BGD";"1983";"0.00"
"Bangladesh";"BGD";"1984";"0.00"
"Bangladesh";"BGD";"1985";"0.00"
"Bangladesh";"BGD";"1986";"0.00"
"Bangladesh";"BGD";"1987";"0.00"
"Bangladesh";"BGD";"1988";"0.00"
"Bangladesh";"BGD";"1989";"0.00"
"Bangladesh";"BGD";"1990";"0.00"
"Bangladesh";"BGD";"1991";"0.00"
"Bangladesh";"BGD";"1992";"0.00"
"Bangladesh";"BGD";"1993";"0.00"
"Bangladesh";"BGD";"1994";"0.00"
"Bangladesh";"BGD";"1995";"0.00"
"Bangladesh";"BGD";"1996";"0.00"
"Bangladesh";"BGD";"1997";"0.00"
"Bangladesh";"BGD";"1998";"0.00"
"Bangladesh";"BGD";"1999";"0.00"
"Bangladesh";"BGD";"2000";"0.00"
"Bangladesh";"BGD";"2001";"0.00"
"Bangladesh";"BGD";"2002";"0.00"
"Bangladesh";"BGD";"2003";"0.00"
"Bangladesh";"BGD";"2004";"0.00"
"Bangladesh";"BGD";"2005";"0.00"
"Bangladesh";"BGD";"2006";"0.00"
"Bangladesh";"BGD";"2007";"0.00"
"Bangladesh";"BGD";"2008";"0.00"
"Bangladesh";"BGD";"2009";"0.00"
"Bangladesh";"BGD";"2010";"0.00"
"Bangladesh";"BGD";"2011";"0.00"
"Bangladesh";"BGD";"2012";"0.00"
"Belarus";"BLR";"1990";"0.00"
"Belarus";"BLR";"1991";"0.00"
"Belarus";"BLR";"1992";"0.00"
"Belarus";"BLR";"1993";"0.00"
"Belarus";"BLR";"1994";"0.00"
"Belarus";"BLR";"1995";"0.00"
"Belarus";"BLR";"1996";"0.00"
"Belarus";"BLR";"1997";"0.00"
"Belarus";"BLR";"1998";"0.00"
"Belarus";"BLR";"1999";"0.00"
"Belarus";"BLR";"2000";"0.00"
"Belarus";"BLR";"2001";"0.00"
"Belarus";"BLR";"2002";"0.00"
"Belarus";"BLR";"2003";"0.00"
"Belarus";"BLR";"2004";"0.00"
"Belarus";"BLR";"2005";"0.00"
"Belarus";"BLR";"2006";"0.00"
"Belarus";"BLR";"2007";"0.00"
"Belarus";"BLR";"2008";"0.00"
"Belarus";"BLR";"2009";"0.00"
"Belarus";"BLR";"2010";"0.00"
"Belarus";"BLR";"2011";"0.00"
"Belarus";"BLR";"2012";"0.00"
"Belgium";"BEL";"1960";"0.00"
"Belgium";"BEL";"1961";"0.00"
"Belgium";"BEL";"1962";"0.02"
"Belgium";"BEL";"1963";"0.25"
"Belgium";"BEL";"1964";"0.25"
"Belgium";"BEL";"1965";"0.00"
"Belgium";"BEL";"1966";"0.03"
"Belgium";"BEL";"1967";"0.40"
"Belgium";"BEL";"1968";"0.23"
"Belgium";"BEL";"1969";"0.08"
"Belgium";"BEL";"1970";"0.19"
"Belgium";"BEL";"1971";"0.00"
"Belgium";"BEL";"1972";"0.03"
"Belgium";"BEL";"1973";"0.19"
"Belgium";"BEL";"1974";"0.35"
"Belgium";"BEL";"1975";"16.62"
"Belgium";"BEL";"1976";"21.30"
"Belgium";"BEL";"1977";"25.47"
"Belgium";"BEL";"1978";"24.75"
"Belgium";"BEL";"1979";"21.98"
"Belgium";"BEL";"1980";"23.64"
"Belgium";"BEL";"1981";"25.69"
"Belgium";"BEL";"1982";"31.34"
"Belgium";"BEL";"1983";"46.47"
"Belgium";"BEL";"1984";"51.67"
"Belgium";"BEL";"1985";"61.50"
"Belgium";"BEL";"1986";"68.37"
"Belgium";"BEL";"1987";"67.33"
"Belgium";"BEL";"1988";"66.78"
"Belgium";"BEL";"1989";"61.63"
"Belgium";"BEL";"1990";"60.78"
"Belgium";"BEL";"1991";"60.21"
"Belgium";"BEL";"1992";"60.85"
"Belgium";"BEL";"1993";"59.84"
"Belgium";"BEL";"1994";"56.94"
"Belgium";"BEL";"1995";"56.25"
"Belgium";"BEL";"1996";"57.68"
"Belgium";"BEL";"1997";"60.89"
"Belgium";"BEL";"1998";"56.25"
"Belgium";"BEL";"1999";"58.80"
"Belgium";"BEL";"2000";"58.18"
"Belgium";"BEL";"2001";"58.95"
"Belgium";"BEL";"2002";"58.51"
"Belgium";"BEL";"2003";"56.70"
"Belgium";"BEL";"2004";"56.09"
"Belgium";"BEL";"2005";"55.53"
"Belgium";"BEL";"2006";"55.30"
"Belgium";"BEL";"2007";"55.10"
"Belgium";"BEL";"2008";"54.52"
"Belgium";"BEL";"2009";"52.59"
"Belgium";"BEL";"2010";"51.13"
"Belgium";"BEL";"2011";"54.19"
"Belgium";"BEL";"2012";"49.28"
"Belgium";"BEL";"2013";"51.66"
"Benin";"BEN";"1973";"0.00"
"Benin";"BEN";"1974";"0.00"
"Benin";"BEN";"1975";"0.00"
"Benin";"BEN";"1976";"0.00"
"Benin";"BEN";"1977";"0.00"
"Benin";"BEN";"1978";"0.00"
"Benin";"BEN";"1979";"0.00"
"Benin";"BEN";"1980";"0.00"
"Benin";"BEN";"1981";"0.00"
"Benin";"BEN";"1982";"0.00"
"Benin";"BEN";"1983";"0.00"
"Benin";"BEN";"1984";"0.00"
"Benin";"BEN";"1985";"0.00"
"Benin";"BEN";"1986";"0.00"
"Benin";"BEN";"1987";"0.00"
"Benin";"BEN";"1988";"0.00"
"Benin";"BEN";"1989";"0.00"
"Benin";"BEN";"1990";"0.00"
"Benin";"BEN";"1991";"0.00"
"Benin";"BEN";"1992";"0.00"
"Benin";"BEN";"1993";"0.00"
"Benin";"BEN";"1994";"0.00"
"Benin";"BEN";"1995";"0.00"
"Benin";"BEN";"1996";"0.00"
"Benin";"BEN";"1997";"0.00"
"Benin";"BEN";"1998";"0.00"
"Benin";"BEN";"1999";"0.00"
"Benin";"BEN";"2000";"0.00"
"Benin";"BEN";"2001";"0.00"
"Benin";"BEN";"2002";"0.00"
"Benin";"BEN";"2003";"0.00"
"Benin";"BEN";"2004";"0.00"
"Benin";"BEN";"2005";"0.00"
"Benin";"BEN";"2006";"0.00"
"Benin";"BEN";"2007";"0.00"
"Benin";"BEN";"2008";"0.00"
"Benin";"BEN";"2009";"0.00"
"Benin";"BEN";"2010";"0.00"
"Benin";"BEN";"2011";"0.00"
"Benin";"BEN";"2012";"0.00"
"Bolivia";"BOL";"1971";"0.00"
"Bolivia";"BOL";"1972";"0.00"
"Bolivia";"BOL";"1973";"0.00"
"Bolivia";"BOL";"1974";"0.00"
"Bolivia";"BOL";"1975";"0.00"
"Bolivia";"BOL";"1976";"0.00"
"Bolivia";"BOL";"1977";"0.00"
"Bolivia";"BOL";"1978";"0.00"
"Bolivia";"BOL";"1979";"0.00"
"Bolivia";"BOL";"1980";"0.00"
"Bolivia";"BOL";"1981";"0.00"
"Bolivia";"BOL";"1982";"0.00"
"Bolivia";"BOL";"1983";"0.00"
"Bolivia";"BOL";"1984";"0.00"
"Bolivia";"BOL";"1985";"0.00"
"Bolivia";"BOL";"1986";"0.00"
"Bolivia";"BOL";"1987";"0.00"
"Bolivia";"BOL";"1988";"0.00"
"Bolivia";"BOL";"1989";"0.00"
"Bolivia";"BOL";"1990";"0.00"
"Bolivia";"BOL";"1991";"0.00"
"Bolivia";"BOL";"1992";"0.00"
"Bolivia";"BOL";"1993";"0.00"
"Bolivia";"BOL";"1994";"0.00"
"Bolivia";"BOL";"1995";"0.00"
"Bolivia";"BOL";"1996";"0.00"
"Bolivia";"BOL";"1997";"0.00"
"Bolivia";"BOL";"1998";"0.00"
"Bolivia";"BOL";"1999";"0.00"
"Bolivia";"BOL";"2000";"0.00"
"Bolivia";"BOL";"2001";"0.00"
"Bolivia";"BOL";"2002";"0.00"
"Bolivia";"BOL";"2003";"0.00"
"Bolivia";"BOL";"2004";"0.00"
"Bolivia";"BOL";"2005";"0.00"
"Bolivia";"BOL";"2006";"0.00"
"Bolivia";"BOL";"2007";"0.00"
"Bolivia";"BOL";"2008";"0.00"
"Bolivia";"BOL";"2009";"0.00"
"Bolivia";"BOL";"2010";"0.00"
"Bolivia";"BOL";"2011";"0.00"
"Bolivia";"BOL";"2012";"0.00"
"Bosnia and Herzegovina";"BIH";"1990";"0.00"
"Bosnia and Herzegovina";"BIH";"1991";"0.00"
"Bosnia and Herzegovina";"BIH";"1992";"0.00"
"Bosnia and Herzegovina";"BIH";"1993";"0.00"
"Bosnia and Herzegovina";"BIH";"1994";"0.00"
"Bosnia and Herzegovina";"BIH";"1995";"0.00"
"Bosnia and Herzegovina";"BIH";"1996";"0.00"
"Bosnia and Herzegovina";"BIH";"1997";"0.00"
"Bosnia and Herzegovina";"BIH";"1998";"0.00"
"Bosnia and Herzegovina";"BIH";"1999";"0.00"
"Bosnia and Herzegovina";"BIH";"2000";"0.00"
"Bosnia and Herzegovina";"BIH";"2001";"0.00"
"Bosnia and Herzegovina";"BIH";"2002";"0.00"
"Bosnia and Herzegovina";"BIH";"2003";"0.00"
"Bosnia and Herzegovina";"BIH";"2004";"0.00"
"Bosnia and Herzegovina";"BIH";"2005";"0.00"
"Bosnia and Herzegovina";"BIH";"2006";"0.00"
"Bosnia and Herzegovina";"BIH";"2007";"0.00"
"Bosnia and Herzegovina";"BIH";"2008";"0.00"
"Bosnia and Herzegovina";"BIH";"2009";"0.00"
"Bosnia and Herzegovina";"BIH";"2010";"0.00"
"Bosnia and Herzegovina";"BIH";"2011";"0.00"
"Bosnia and Herzegovina";"BIH";"2012";"0.00"
"Botswana";"BWA";"1981";"0.00"
"Botswana";"BWA";"1982";"0.00"
"Botswana";"BWA";"1983";"0.00"
"Botswana";"BWA";"1984";"0.00"
"Botswana";"BWA";"1985";"0.00"
"Botswana";"BWA";"1986";"0.00"
"Botswana";"BWA";"1987";"0.00"
"Botswana";"BWA";"1988";"0.00"
"Botswana";"BWA";"1989";"0.00"
"Botswana";"BWA";"1990";"0.00"
"Botswana";"BWA";"1991";"0.00"
"Botswana";"BWA";"1992";"0.00"
"Botswana";"BWA";"1993";"0.00"
"Botswana";"BWA";"1994";"0.00"
"Botswana";"BWA";"1995";"0.00"
"Botswana";"BWA";"1996";"0.00"
"Botswana";"BWA";"1997";"0.00"
"Botswana";"BWA";"1998";"0.00"
"Botswana";"BWA";"1999";"0.00"
"Botswana";"BWA";"2000";"0.00"
"Botswana";"BWA";"2001";"0.00"
"Botswana";"BWA";"2002";"0.00"
"Botswana";"BWA";"2003";"0.00"
"Botswana";"BWA";"2004";"0.00"
"Botswana";"BWA";"2005";"0.00"
